# x 	 y 	 x_err 	 y_err
 105.00000  -30.00000   -1.22867    0.78236
 105.00000  -15.00000   -1.22867    0.55527
 105.00000    0.00000   -1.22867    0.32818
 105.00000   15.00000   -1.22867    0.10108
 105.00000   30.00000   -0.70360    0.00526
 105.00000   45.00000   -1.09740   -0.22184
 105.00000   60.00000   -0.83487   -0.58020
 105.00000   75.00000   -0.70360   -0.67602
 120.00000  -75.00000   -1.71830    1.33238
 120.00000  -60.00000   -1.71830    1.23655
 120.00000  -45.00000   -1.45577    1.00946
 120.00000  -30.00000   -1.58703    0.65110
 120.00000  -15.00000   -1.58703    0.55527
 120.00000    0.00000   -1.32450    0.32818
 120.00000   15.00000   -1.45577    0.10108
 120.00000   30.00000   -1.32450   -0.12601
 120.00000   45.00000   -0.93069   -0.22184
 120.00000   60.00000   -1.32450   -0.58020
 120.00000   75.00000   -1.19323   -0.80729
 135.00000  -75.00000   -2.07666    1.46365
 135.00000  -60.00000   -1.94539    1.10528
 135.00000  -45.00000   -1.94539    0.87819
 135.00000  -30.00000   -1.94539    0.65110
 135.00000  -15.00000   -1.68286    0.55527
 135.00000    0.00000   -1.94539    0.32818
 135.00000   15.00000   -1.68286    0.10108
 135.00000   30.00000   -1.68286   -0.12601
 135.00000   45.00000   -1.68286   -0.35310
 135.00000   60.00000   -1.42032   -0.58020
 135.00000   75.00000   -1.15779   -0.80729
 150.00000  -75.00000   -2.43502    1.33238
 150.00000  -60.00000   -2.30376    1.23655
 150.00000  -45.00000   -2.30376    1.14073
 150.00000  -30.00000   -2.30376    0.91363
 150.00000  -15.00000   -2.17249    0.42400
 150.00000    0.00000   -2.04122    0.32818
 150.00000   15.00000   -2.04122    0.10108
 150.00000   30.00000   -1.90995   -0.12601
 150.00000   45.00000   -2.17249   -0.22184
 150.00000   60.00000   -1.90995   -0.71147
 150.00000   75.00000   -1.64742   -0.93856
 165.00000  -75.00000   -2.53085    1.46365
 165.00000  -60.00000   -2.66212    1.10528
 165.00000  -45.00000   -2.66212    0.87819
 165.00000  -30.00000   -2.79339    0.78236
 165.00000  -15.00000   -2.79339    0.55527
 165.00000    0.00000   -2.66212    0.32818
 165.00000   15.00000   -2.39958   -0.03019
 165.00000   30.00000   -2.26831   -0.12601
 165.00000   45.00000   -2.13705   -0.48437
 165.00000   60.00000   -2.26831   -0.71147
 165.00000   75.00000   -2.00578   -0.93856
 180.00000  -75.00000   -3.15175    1.33238
 180.00000  -60.00000   -3.28302    1.36782
 180.00000  -45.00000   -3.02048    0.87819
 180.00000  -30.00000   -3.02048    0.78236
 180.00000  -15.00000   -3.15175    0.55527
 180.00000    0.00000   -2.88921    0.32818
 180.00000   15.00000   -2.88921    0.10108
 180.00000   30.00000   -3.02048    0.00526
 180.00000   45.00000   -2.75794   -0.35310
 180.00000   60.00000   -2.88921   -0.58020
 180.00000   75.00000   -2.75794   -0.67602
 195.00000  -75.00000   -3.24757    1.33238
 195.00000  -60.00000   -3.37884    1.23655
 195.00000  -45.00000   -3.37884    0.87819
 195.00000  -30.00000   -3.37884    0.78236
 195.00000  -15.00000   -3.37884    0.42400
 195.00000    0.00000   -3.51011    0.32818
 195.00000   15.00000   -3.37884    0.10108
 195.00000   30.00000   -3.11631   -0.12601
 195.00000   45.00000   -3.24757   -0.22184
 195.00000   60.00000   -2.98504   -0.58020
 195.00000   75.00000   -2.98504   -0.67602
 210.00000  -75.00000   -3.73720    1.33238
 210.00000  -60.00000   -3.73720    1.36782
 210.00000  -45.00000   -3.60594    1.00946
 210.00000  -30.00000   -3.60594    0.65110
 210.00000  -15.00000   -3.60594    0.55527
 210.00000    0.00000   -3.73720    0.32818
 210.00000   15.00000   -3.47467    0.10108
 210.00000   30.00000   -3.60594   -0.12601
 210.00000   45.00000   -3.47467   -0.22184
 210.00000   60.00000   -3.34340   -0.58020
 210.00000   75.00000   -3.21213   -0.67602
 225.00000  -75.00000   -3.96430    1.59491
 225.00000  -60.00000   -4.09557    1.23655
 225.00000  -45.00000   -3.83303    0.87819
 225.00000  -30.00000   -3.83303    0.65110
 225.00000  -15.00000   -3.96430    0.55527
 225.00000    0.00000   -3.83303    0.32818
 225.00000   15.00000   -3.70176    0.10108
 225.00000   30.00000   -3.70176   -0.12601
 225.00000   45.00000   -3.70176   -0.22184
 225.00000   60.00000   -3.57049   -0.71147
 225.00000   75.00000   -3.30796   -0.80729
 240.00000  -75.00000   -4.32266    1.33238
 240.00000  -60.00000   -4.45393    1.36782
 240.00000  -45.00000   -4.45393    1.14073
 240.00000  -30.00000   -4.19139    0.65110
 240.00000  -15.00000   -4.32266    0.55527
 240.00000    0.00000   -4.06012    0.32818
 240.00000   15.00000   -3.92886   -0.03019
 240.00000   30.00000   -4.06012   -0.12601
 240.00000   45.00000   -4.06012   -0.35310
 240.00000   60.00000   -4.06012   -0.58020
 240.00000   75.00000   -3.92886   -0.67602
 255.00000  -75.00000   -4.81229    1.59491
 255.00000  -60.00000   -4.81229    1.23655
 255.00000  -45.00000   -4.54975    1.00946
 255.00000  -30.00000   -4.68102    0.91363
 255.00000  -15.00000   -4.68102    0.55527
 255.00000    0.00000   -4.54975    0.32818
 255.00000   15.00000   -4.41848    0.10108
 255.00000   30.00000   -4.28722   -0.12601
 255.00000   45.00000   -4.15595   -0.22184
 255.00000   60.00000   -4.41848   -0.58020
 255.00000   75.00000   -4.28722   -0.80729
 270.00000  -75.00000   -5.03938    1.59491
 270.00000  -60.00000   -5.03938    1.36782
 270.00000  -45.00000   -4.90811    1.14073
 270.00000  -30.00000   -4.77685    0.91363
 270.00000  -15.00000   -4.77685    0.55527
 270.00000    0.00000   -4.64558    0.19691
 270.00000   15.00000   -4.64558    0.23235
 270.00000   30.00000   -4.64558   -0.12601
 270.00000   45.00000   -4.38304   -0.22184
 270.00000   60.00000   -4.38304   -0.58020
 270.00000   75.00000   -4.51431   -0.80729
 285.00000  -75.00000   -5.13521    1.59491
 285.00000  -60.00000   -5.39774    1.36782
 285.00000  -45.00000   -4.87267    1.27199
 285.00000  -30.00000   -5.00394    0.78236
 285.00000  -15.00000   -5.00394    0.55527
 285.00000    0.00000   -4.87267    0.45944
 285.00000   15.00000   -4.87267    0.10108
 285.00000   30.00000   -5.00394   -0.12601
 285.00000   45.00000   -5.00394   -0.35310
 285.00000   60.00000   -4.74140   -0.58020
 285.00000   75.00000   -4.47887   -0.80729
 300.00000  -75.00000   -5.49357    1.59491
 300.00000  -60.00000   -5.36230    1.10528
 300.00000  -45.00000   -5.36230    1.00946
 300.00000  -30.00000   -5.23103    0.65110
 300.00000  -15.00000   -5.23103    0.55527
 300.00000    0.00000   -5.23103    0.32818
 300.00000   15.00000   -5.09977    0.23235
 300.00000   30.00000   -5.09977   -0.25728
 300.00000   45.00000   -5.09977   -0.35310
 300.00000   60.00000   -5.23103   -0.58020
 300.00000   75.00000   -4.96850   -0.80729
 315.00000  -75.00000   -5.98320    1.59491
 315.00000  -60.00000   -5.58940    1.23655
 315.00000  -45.00000   -5.58940    1.00946
 315.00000  -30.00000   -5.45813    0.65110
 315.00000  -15.00000   -5.45813    0.55527
 315.00000    0.00000   -5.45813    0.32818
 315.00000   15.00000   -5.32686    0.10108
 315.00000   30.00000   -5.45813   -0.12601
 315.00000   45.00000   -5.32686   -0.48437
 315.00000   60.00000   -5.32686   -0.58020
 315.00000   75.00000   -5.19559   -0.80729
 330.00000  -75.00000   -5.94776    1.33238
 330.00000  -60.00000   -6.34156    1.36782
 330.00000  -45.00000   -6.34156    1.14073
 330.00000  -30.00000   -5.94776    0.78236
 330.00000  -15.00000   -5.94776    0.55527
 330.00000    0.00000   -5.81649    0.32818
 330.00000   15.00000   -5.81649    0.10108
 330.00000   30.00000   -5.81649   -0.12601
 330.00000   45.00000   -5.55395   -0.35310
 330.00000   60.00000   -5.55395   -0.44893
 330.00000   75.00000   -5.55395   -0.80729
 345.00000  -75.00000   -6.83119    1.59491
 345.00000  -60.00000   -6.30612    1.23655
 345.00000  -45.00000   -6.69992    1.27199
 345.00000  -30.00000   -6.56866    0.91363
 345.00000  -15.00000   -6.17485    0.68654
 345.00000    0.00000   -6.17485    0.32818
 345.00000   15.00000   -6.04358    0.10108
 345.00000   30.00000   -6.30612   -0.12601
 345.00000   45.00000   -6.04358   -0.35310
 345.00000   60.00000   -5.91232   -0.58020
 345.00000   75.00000   -5.91232   -0.93856
 360.00000  -75.00000   -6.53321    1.59491
 360.00000  -60.00000   -6.92702    1.63036
 360.00000  -45.00000   -6.92702    1.27199
 360.00000  -30.00000   -6.92702    0.91363
 360.00000  -15.00000   -6.40195    0.55527
 360.00000    0.00000   -6.79575    0.32818
 360.00000   15.00000   -6.79575    0.10108
 360.00000   30.00000   -6.27068   -0.25728
 360.00000   45.00000   -6.53321   -0.48437
 360.00000   60.00000   -6.40195   -0.71147
 360.00000   75.00000   -6.00814   -0.80729
 375.00000  -75.00000   -7.67918    1.72618
 375.00000  -60.00000   -7.28538    1.49909
 375.00000  -45.00000   -7.15411    1.14073
 375.00000  -30.00000   -7.15411    0.78236
 375.00000  -15.00000   -7.02284    0.55527
 375.00000    0.00000   -6.89157    0.32818
 375.00000   15.00000   -7.02284   -0.03019
 375.00000   30.00000   -7.02284   -0.25728
 375.00000   45.00000   -6.62904   -0.48437
 375.00000   60.00000   -6.49777   -0.71147
 375.00000   75.00000   -6.36650   -0.93856
 390.00000  -75.00000   -7.90628    1.72618
 390.00000  -60.00000   -7.64374    1.49909
 390.00000  -45.00000   -7.51247    1.14073
 390.00000  -30.00000   -7.38120    0.91363
 390.00000  -15.00000   -7.24994    0.55527
 390.00000    0.00000   -7.24994    0.19691
 390.00000   15.00000   -7.11867   -0.03019
 390.00000   30.00000   -7.24994   -0.25728
 390.00000   45.00000   -6.98740   -0.48437
 390.00000   60.00000   -6.85613   -0.84273
 390.00000   75.00000   -6.72486   -1.06983
 405.00000  -75.00000   -7.87083    1.72618
 405.00000  -60.00000   -7.87083    1.36782
 405.00000  -45.00000   -7.87083    1.14073
 405.00000  -30.00000   -7.73957    0.78236
 405.00000  -15.00000   -7.47703    0.42400
 405.00000    0.00000   -7.60830    0.32818
 405.00000   15.00000   -7.47703   -0.03019
 405.00000   30.00000   -7.60830   -0.25728
 405.00000   45.00000   -7.34576   -0.61564
 405.00000   60.00000   -7.21449   -0.71147
 405.00000   75.00000   -7.08323   -0.93856
 420.00000  -75.00000   -8.22920    1.72618
 420.00000  -60.00000   -8.36046    1.36782
 420.00000  -45.00000   -8.09793    1.00946
 420.00000  -30.00000   -7.96666    0.78236
 420.00000  -15.00000   -7.96666    0.55527
 420.00000    0.00000   -7.96666    0.19691
 420.00000   15.00000   -7.83539   -0.03019
 420.00000   30.00000   -7.70412   -0.38855
 420.00000   45.00000   -7.57286   -0.61564
 420.00000   60.00000   -7.57286   -0.84273
 420.00000   75.00000   -7.44159   -1.06983
 435.00000  -75.00000   -8.45629    1.72618
 435.00000  -60.00000   -8.45629    1.36782
 435.00000  -45.00000   -8.45629    1.00946
 435.00000  -30.00000   -8.32502    0.78236
 435.00000  -15.00000   -7.93122    0.42400
 435.00000    0.00000   -8.32502    0.19691
 435.00000   15.00000   -8.19375   -0.03019
 435.00000   30.00000   -7.93122   -0.25728
 435.00000   45.00000   -7.79995   -0.61564
 435.00000   60.00000   -7.66868   -0.84273
 435.00000   75.00000   -7.79995   -1.06983
 450.00000  -75.00000   -8.81465    1.59491
 450.00000  -60.00000   -8.81465    1.36782
 450.00000  -45.00000   -8.55212    0.87819
 450.00000  -30.00000   -8.55212    0.65110
 450.00000  -15.00000   -8.55212    0.42400
 450.00000    0.00000   -8.42085    0.19691
 450.00000   15.00000   -8.42085   -0.29272
 450.00000   30.00000   -8.28958   -0.25728
 450.00000   45.00000   -8.15831   -0.74691
 450.00000   60.00000   -8.02704   -0.84273
 450.00000   75.00000   -8.02704   -1.06983
 465.00000  -75.00000   -9.17301    1.59491
 465.00000  -60.00000   -9.30428    1.36782
 465.00000  -45.00000   -8.91048    0.87819
 465.00000  -30.00000   -8.77921    0.51983
 465.00000  -15.00000   -8.77921    0.42400
 465.00000    0.00000   -8.64794    0.06564
 465.00000   15.00000   -8.51667   -0.16145
 465.00000   30.00000   -8.51667   -0.25728
 465.00000   45.00000   -8.51667   -0.61564
 465.00000   60.00000   -8.51667   -0.84273
 465.00000   75.00000   -8.38541   -1.06983
 480.00000  -75.00000   -9.26884    0.54477
 480.00000  -60.00000   -9.00630    0.31768
 480.00000  -45.00000   -8.87504    0.09058
 480.00000  -30.00000   -8.87504   -0.13651
 480.00000  -15.00000   -8.61250   -0.10107
 480.00000    0.00000   -8.48123   -0.45943
 480.00000   15.00000   -8.61250   -0.29272
 480.00000   30.00000   -8.48123   -0.51981
 480.00000   45.00000   -8.34996   -0.61564
 480.00000   60.00000   -8.48123   -0.84273
 480.00000   75.00000   -8.21869   -1.06983
