# x 	 y 	 x_err 	 y_err
  90.00000  -45.00000   -0.73904    0.61565
  90.00000  -30.00000   -0.60777    0.51983
  90.00000  -15.00000   -0.34524    0.68654
  90.00000    0.00000   -0.34524    0.72198
  90.00000   15.00000   -0.21397    0.88869
  90.00000   30.00000   -0.21397    0.92413
  90.00000   45.00000    0.04857    1.09084
  90.00000   60.00000   -0.08270    1.12629
  90.00000   75.00000   -0.08270    1.29300
 105.00000  -75.00000   -0.57233    0.28223
 105.00000  -60.00000   -0.44106    0.31768
 105.00000  -45.00000   -0.70360    0.48439
 105.00000  -30.00000   -0.30979    0.65110
 105.00000  -15.00000   -0.30979    0.68654
 105.00000    0.00000   -0.44106    0.72198
 105.00000   15.00000   -0.04726    0.88869
 105.00000   30.00000   -0.30979    1.18667
 105.00000   45.00000   -0.17853    1.09084
 105.00000   60.00000   -0.17853    1.12629
 105.00000   75.00000   -0.17853    1.16173
 120.00000  -75.00000   -0.79942    0.41350
 120.00000  -60.00000   -0.79942    0.44894
 120.00000  -45.00000   -0.53689    0.48439
 120.00000  -30.00000   -0.53689    0.51983
 120.00000  -15.00000   -0.40562    0.68654
 120.00000    0.00000   -0.27435    0.72198
 120.00000   15.00000   -0.27435    0.88869
 120.00000   30.00000   -0.14308    0.92413
 120.00000   45.00000   -0.27435    1.09084
 120.00000   60.00000   -0.01182    1.12629
 120.00000   75.00000   -0.14308    1.16173
 135.00000  -75.00000   -0.63271    0.41350
 135.00000  -60.00000   -0.76398    0.44894
 135.00000  -45.00000   -0.50145    0.48439
 135.00000  -30.00000   -0.50145    0.51983
 135.00000  -15.00000   -0.37018    0.68654
 135.00000    0.00000   -0.37018    0.59071
 135.00000   15.00000   -0.37018    0.75742
 135.00000   30.00000   -0.23891    0.92413
 135.00000   45.00000   -0.23891    0.95958
 135.00000   60.00000   -0.10764    0.99502
 135.00000   75.00000   -0.23891    1.16173
 150.00000  -75.00000   -0.59727    0.28223
 150.00000  -60.00000   -0.59727    0.31768
 150.00000  -45.00000   -0.59727    0.48439
 150.00000  -30.00000   -0.33474    0.25729
 150.00000  -15.00000   -0.33474    0.55527
 150.00000    0.00000   -0.33474    0.72198
 150.00000   15.00000   -0.33474    0.88869
 150.00000   30.00000   -0.20347    0.92413
 150.00000   45.00000   -0.20347    0.95958
 150.00000   60.00000   -0.20347    1.12629
 150.00000   75.00000   -0.20347    1.03046
 165.00000  -75.00000   -0.56183    0.28223
 165.00000  -60.00000   -0.16803    0.05514
 165.00000  -45.00000   -0.43056    0.61565
 165.00000  -30.00000   -0.43056    0.51983
 165.00000  -15.00000   -0.29929    0.55527
 165.00000    0.00000   -0.29929    0.72198
 165.00000   15.00000   -0.29929    0.75742
 165.00000   30.00000   -0.16803    0.66160
 165.00000   45.00000   -0.16803    0.69704
 165.00000   60.00000   -0.03676    0.99502
 165.00000   75.00000   -0.03676    1.03046
 180.00000  -75.00000   -0.39512    0.15096
 180.00000  -60.00000   -0.52639    0.05514
 180.00000  -45.00000   -0.39512   -0.04069
 180.00000  -30.00000   -0.65766    0.25729
 180.00000  -15.00000   -0.13258    0.29273
 180.00000    0.00000   -0.39512    0.32818
 180.00000   15.00000   -0.52639    0.49489
 180.00000   30.00000   -0.13258    0.53033
 180.00000   45.00000   -0.13258    0.56577
 180.00000   60.00000   -0.00132    0.86375
 180.00000   75.00000    0.12995    0.76792
 195.00000  -75.00000   -0.62221    0.01970
 195.00000  -60.00000   -0.62221    0.31768
 195.00000  -45.00000   -0.62221    0.22185
 195.00000  -30.00000   -0.22841    0.38856
 195.00000  -15.00000   -0.09714    0.29273
 195.00000    0.00000   -0.35968    0.45944
 195.00000   15.00000   -0.22841    0.49489
 195.00000   30.00000   -0.22841    0.39906
 195.00000   45.00000   -0.22841    0.69704
 195.00000   60.00000    0.03413    0.73248
 195.00000   75.00000    0.03413    0.76792
 210.00000  -75.00000   -0.32423    0.15096
 210.00000  -60.00000   -0.71804   -0.07613
 210.00000  -45.00000   -0.19297    0.09058
 210.00000  -30.00000   -0.19297    0.12602
 210.00000  -15.00000   -0.58677    0.29273
 210.00000    0.00000   -0.32423    0.32818
 210.00000   15.00000   -0.45550    0.49489
 210.00000   30.00000   -0.06170    0.53033
 210.00000   45.00000    0.06957    0.56577
 210.00000   60.00000   -0.32423    0.73248
 210.00000   75.00000   -0.06170    0.89919
 225.00000  -75.00000   -0.55133    0.15096
 225.00000  -60.00000   -0.68260    0.18641
 225.00000  -45.00000   -0.68260    0.22185
 225.00000  -30.00000   -0.42006    0.25729
 225.00000  -15.00000   -0.42006    0.29273
 225.00000    0.00000   -0.55133    0.32818
 225.00000   15.00000   -0.28879    0.49489
 225.00000   30.00000    0.10501    0.53033
 225.00000   45.00000   -0.02626    0.56577
 225.00000   60.00000   -0.02626    0.73248
 225.00000   75.00000   -0.02626    0.76792
 240.00000  -75.00000   -0.38462    0.15096
 240.00000  -60.00000   -0.51589    0.18641
 240.00000  -45.00000   -0.51589    0.22185
 240.00000  -30.00000   -0.51589    0.51983
 240.00000  -15.00000   -0.25335    0.16147
 240.00000    0.00000   -0.38462    0.32818
 240.00000   15.00000   -0.25335    0.49489
 240.00000   30.00000   -0.12208    0.39906
 240.00000   45.00000    0.00919    0.56577
 240.00000   60.00000   -0.25335    0.73248
 240.00000   75.00000    0.00919    0.63666
 255.00000  -75.00000   -0.48044    0.15096
 255.00000  -60.00000   -0.34918   -0.07613
 255.00000  -45.00000   -0.48044    0.22185
 255.00000  -30.00000   -0.34918    0.25729
 255.00000  -15.00000   -0.34918    0.42400
 255.00000    0.00000   -0.21791    0.32818
 255.00000   15.00000   -0.08664    0.36362
 255.00000   30.00000   -0.08664    0.66160
 255.00000   45.00000   -0.21791    0.56577
 255.00000   60.00000   -0.08664    0.86375
 255.00000   75.00000    0.04463    0.89919
 270.00000  -75.00000   -0.44500    0.15096
 270.00000  -60.00000   -0.44500    0.05514
 270.00000  -45.00000   -0.44500    0.09058
 270.00000  -30.00000   -0.57627    0.25729
 270.00000  -15.00000   -0.18246    0.16147
 270.00000    0.00000   -0.18246    0.32818
 270.00000   15.00000    0.21134    0.36362
 270.00000   30.00000   -0.18246    0.53033
 270.00000   45.00000   -0.05120    0.56577
 270.00000   60.00000   -0.05120    0.73248
 270.00000   75.00000    0.21134    0.76792
 285.00000  -75.00000   -0.14702    0.15096
 285.00000  -60.00000   -0.54083    0.18641
 285.00000  -45.00000   -0.40956    0.22185
 285.00000  -30.00000   -0.40956    0.25729
 285.00000  -15.00000   -0.14702    0.29273
 285.00000    0.00000    0.11551    0.45944
 285.00000   15.00000   -0.40956    0.36362
 285.00000   30.00000   -0.14702    0.53033
 285.00000   45.00000    0.11551    0.56577
 285.00000   60.00000   -0.14702    0.73248
 285.00000   75.00000   -0.01575    0.89919
 300.00000  -75.00000   -0.50538    0.15096
 300.00000  -60.00000   -0.63665    0.18641
 300.00000  -45.00000   -0.37412    0.35312
 300.00000  -30.00000   -0.37412    0.25729
 300.00000  -15.00000   -0.37412    0.29273
 300.00000    0.00000   -0.11158    0.32818
 300.00000   15.00000    0.28222    0.49489
 300.00000   30.00000    0.01969    0.53033
 300.00000   45.00000    0.01969    0.56577
 300.00000   60.00000    0.15096    0.73248
 300.00000   75.00000    0.15096    1.03046
 315.00000  -75.00000    0.05513    0.15096
 315.00000  -60.00000   -0.07614    0.31768
 315.00000  -45.00000   -0.20741    0.22185
 315.00000  -30.00000   -0.33867    0.25729
 315.00000  -15.00000    0.18640    0.16147
 315.00000    0.00000   -0.20741    0.32818
 315.00000   15.00000   -0.33867    0.36362
 315.00000   30.00000   -0.07614    0.53033
 315.00000   45.00000   -0.07614    0.56577
 315.00000   60.00000   -0.07614    0.60121
 315.00000   75.00000   -0.07614    0.76792
 330.00000  -75.00000   -0.56577    0.28223
 330.00000  -60.00000   -0.30323    0.18641
 330.00000  -45.00000   -0.43450    0.35312
 330.00000  -30.00000   -0.30323    0.25729
 330.00000  -15.00000   -0.30323    0.29273
 330.00000    0.00000   -0.17196    0.32818
 330.00000   15.00000   -0.17196    0.36362
 330.00000   30.00000   -0.04070    0.53033
 330.00000   45.00000    0.09057    0.43450
 330.00000   60.00000    0.09057    0.73248
 330.00000   75.00000    0.09057    0.63666
 345.00000  -75.00000   -0.79286    0.28223
 345.00000  -60.00000   -0.79286    0.18641
 345.00000  -45.00000   -0.53033    0.22185
 345.00000  -30.00000   -0.53033    0.25729
 345.00000  -15.00000   -0.39906    0.16147
 345.00000    0.00000   -0.26779    0.19691
 345.00000   15.00000   -0.26779    0.23235
 345.00000   30.00000   -0.13652    0.26779
 345.00000   45.00000   -0.00525    0.43450
 345.00000   60.00000   -0.00525    0.33868
 345.00000   75.00000    0.12601    0.50539
 360.00000  -75.00000   -0.75742    0.15096
 360.00000  -60.00000   -0.75742    0.18641
 360.00000  -45.00000   -0.62615    0.22185
 360.00000  -30.00000   -0.62615    0.12602
 360.00000  -15.00000   -0.36361    0.16147
 360.00000    0.00000   -0.23235    0.19691
 360.00000   15.00000   -0.23235    0.23235
 360.00000   30.00000   -0.10108    0.26779
 360.00000   45.00000   -0.10108    0.30324
 360.00000   60.00000    0.03019    0.33868
 360.00000   75.00000    0.16146    0.50539
 375.00000  -75.00000   -0.85324    0.15096
 375.00000  -60.00000   -0.72198    0.05514
 375.00000  -45.00000   -0.72198    0.09058
 375.00000  -30.00000   -0.32817   -0.00524
 375.00000  -15.00000   -0.45944    0.16147
 375.00000    0.00000   -0.19690    0.06564
 375.00000   15.00000   -0.32817    0.23235
 375.00000   30.00000   -0.06564    0.26779
 375.00000   45.00000   -0.19690    0.30324
 375.00000   60.00000    0.06563    0.33868
 375.00000   75.00000    0.19690    0.37412
 390.00000  -75.00000   -0.55527   -0.11157
 390.00000  -60.00000   -0.68653    0.05514
 390.00000  -45.00000   -0.68653    0.09058
 390.00000  -30.00000   -0.29273   -0.13651
 390.00000  -15.00000   -0.42400    0.03020
 390.00000    0.00000   -0.42400    0.06564
 390.00000   15.00000   -0.16146    0.10108
 390.00000   30.00000   -0.29273    0.13653
 390.00000   45.00000   -0.03019    0.30324
 390.00000   60.00000   -0.03019    0.33868
 390.00000   75.00000    0.10107    0.37412
 405.00000  -75.00000   -0.65109    0.15096
 405.00000  -60.00000   -0.78236    0.05514
 405.00000  -45.00000   -0.51982    0.09058
 405.00000  -30.00000   -0.51982    0.12602
 405.00000  -15.00000   -0.51982    0.03020
 405.00000    0.00000   -0.25729    0.19691
 405.00000   15.00000   -0.25729    0.10108
 405.00000   30.00000    0.00525    0.13653
 405.00000   45.00000    0.00525    0.04070
 405.00000   60.00000    0.13652    0.33868
 405.00000   75.00000    0.13652    0.24285
 420.00000  -75.00000   -0.61565    0.15096
 420.00000  -60.00000   -0.61565    0.05514
 420.00000  -45.00000   -0.74692    0.09058
 420.00000  -30.00000   -0.35311   -0.00524
 420.00000  -15.00000   -0.35311    0.03020
 420.00000    0.00000   -0.35311    0.06564
 420.00000   15.00000   -0.35311    0.10108
 420.00000   30.00000   -0.09058    0.13653
 420.00000   45.00000    0.04069    0.17197
 420.00000   60.00000    0.17196    0.33868
 420.00000   75.00000    0.43449    0.50539
 435.00000  -75.00000   -0.71148    0.01970
 435.00000  -60.00000   -0.71148    0.05514
 435.00000  -45.00000   -0.58021   -0.04069
 435.00000  -30.00000   -0.44894   -0.00524
 435.00000  -15.00000   -0.18640   -0.10107
 435.00000    0.00000   -0.18640   -0.06563
 435.00000   15.00000   -0.18640    0.10108
 435.00000   30.00000    0.20740    0.00526
 435.00000   45.00000   -0.05513    0.17197
 435.00000   60.00000    0.33867    0.33868
 435.00000   75.00000   -0.05513    0.37412
 450.00000  -75.00000   -0.67603    0.01970
 450.00000  -60.00000   -0.54476   -0.07613
 450.00000  -45.00000   -0.41350   -0.04069
 450.00000  -30.00000   -0.41350   -0.00524
 450.00000  -15.00000   -0.28223    0.03020
 450.00000    0.00000   -0.28223    0.06564
 450.00000   15.00000   -0.15096   -0.16145
 450.00000   30.00000   -0.15096    0.13653
 450.00000   45.00000   -0.01969    0.17197
 450.00000   60.00000   -0.01969    0.20741
 450.00000   75.00000   -0.15096    0.37412
 465.00000  -75.00000   -0.64059    0.01970
 465.00000  -60.00000   -0.64059   -0.07613
 465.00000  -45.00000   -0.50932   -0.17195
 465.00000  -30.00000   -0.37805   -0.26778
 465.00000  -15.00000   -0.50932    0.03020
 465.00000    0.00000   -0.37805    0.06564
 465.00000   15.00000   -0.11552    0.10108
 465.00000   30.00000   -0.11552    0.13653
 465.00000   45.00000   -0.11552    0.17197
 465.00000   60.00000    0.01575    0.20741
 465.00000   75.00000    0.14702    0.37412
 480.00000  -75.00000   -0.73642   -0.11157
 480.00000  -60.00000   -0.60515    0.05514
 480.00000  -45.00000   -0.47388   -0.04069
 480.00000  -30.00000   -0.60515   -0.00524
 480.00000  -15.00000   -0.60515    0.03020
 480.00000    0.00000   -0.34261   -0.06563
 480.00000   15.00000   -0.21134   -0.03019
 480.00000   30.00000   -0.21134    0.13653
 480.00000   45.00000   -0.08008    0.17197
 480.00000   60.00000    0.05119    0.20741
 480.00000   75.00000    0.05119    0.24285
