# x 	 y 	 x_err 	 y_err
 105.00000  -75.00000   -2.80389    3.43267
 105.00000  -60.00000   -2.80389    2.81177
 105.00000  -45.00000   -2.67262    2.19087
 105.00000  -30.00000   -2.41008    1.56997
 105.00000  -15.00000   -2.54135    1.08034
 105.00000    0.00000   -2.54135    0.59071
 105.00000   15.00000   -2.27882   -0.03019
 105.00000   30.00000   -2.27882   -0.51981
 105.00000   45.00000   -2.27882   -1.00944
 105.00000   60.00000   -2.14755   -1.76161
 105.00000   75.00000   -2.14755   -2.38251
 120.00000  -75.00000   -3.16225    3.43267
 120.00000  -60.00000   -3.29352    2.41796
 120.00000  -45.00000   -3.29352    2.19087
 120.00000  -30.00000   -3.16225    1.56997
 120.00000  -15.00000   -3.16225    1.08034
 120.00000    0.00000   -3.03098    0.45944
 120.00000   15.00000   -3.03098   -0.03019
 120.00000   30.00000   -2.89971   -0.38855
 120.00000   45.00000   -2.89971   -1.14071
 120.00000   60.00000   -2.89971   -1.63034
 120.00000   75.00000   -2.76845   -2.25124
 135.00000  -75.00000   -3.91442    3.43267
 135.00000  -60.00000   -4.04568    2.68050
 135.00000  -45.00000   -3.78315    2.19087
 135.00000  -30.00000   -3.78315    1.56997
 135.00000  -15.00000   -3.78315    1.08034
 135.00000    0.00000   -3.65188    0.59071
 135.00000   15.00000   -3.52061   -0.03019
 135.00000   30.00000   -3.52061   -0.65108
 135.00000   45.00000   -3.52061   -1.14071
 135.00000   60.00000   -3.52061   -1.49907
 135.00000   75.00000   -3.38934   -2.25124
 150.00000  -75.00000   -4.53531    3.30140
 150.00000  -60.00000   -4.40405    2.54923
 150.00000  -45.00000   -4.40405    2.19087
 150.00000  -30.00000   -4.40405    1.56997
 150.00000  -15.00000   -4.27278    1.08034
 150.00000    0.00000   -4.27278    0.45944
 150.00000   15.00000   -4.40405   -0.03019
 150.00000   30.00000   -4.27278   -0.51981
 150.00000   45.00000   -4.14151   -1.14071
 150.00000   60.00000   -4.14151   -1.76161
 150.00000   75.00000   -4.01024   -2.25124
 165.00000  -75.00000   -5.15621    3.30140
 165.00000  -60.00000   -4.76241    2.41796
 165.00000  -45.00000   -5.15621    2.19087
 165.00000  -30.00000   -5.15621    1.56997
 165.00000  -15.00000   -4.89368    0.94907
 165.00000    0.00000   -4.89368    0.45944
 165.00000   15.00000   -4.89368   -0.03019
 165.00000   30.00000   -4.89368   -0.65108
 165.00000   45.00000   -4.76241   -1.14071
 165.00000   60.00000   -4.76241   -1.63034
 165.00000   75.00000   -4.76241   -2.25124
 180.00000  -75.00000   -5.64584    3.43267
 180.00000  -60.00000   -5.64584    2.81177
 180.00000  -45.00000   -5.64584    2.19087
 180.00000  -30.00000   -5.64584    1.83251
 180.00000  -15.00000   -5.51457    1.08034
 180.00000    0.00000   -5.38331    0.45944
 180.00000   15.00000   -5.38331    0.10108
 180.00000   30.00000   -5.25204   -0.51981
 180.00000   45.00000   -5.12077   -1.00944
 180.00000   60.00000   -5.12077   -1.36781
 180.00000   75.00000   -4.98950   -2.11997
 195.00000  -75.00000   -6.26674    3.17013
 195.00000  -60.00000   -6.00420    2.94304
 195.00000  -45.00000   -6.13547    2.05960
 195.00000  -30.00000   -6.00420    1.70124
 195.00000  -15.00000   -5.87293    1.21161
 195.00000    0.00000   -6.13547    0.59071
 195.00000   15.00000   -6.00420   -0.03019
 195.00000   30.00000   -5.87293   -0.51981
 195.00000   45.00000   -5.87293   -1.14071
 195.00000   60.00000   -5.61040   -1.49907
 195.00000   75.00000   -5.74167   -2.25124
 210.00000  -75.00000   -7.01890    3.69520
 210.00000  -60.00000   -7.28144    2.81177
 210.00000  -45.00000   -6.88764    2.19087
 210.00000  -30.00000   -6.75637    1.70124
 210.00000  -15.00000   -6.75637    0.94907
 210.00000    0.00000   -6.62510    0.59071
 210.00000   15.00000   -6.49383    0.10108
 210.00000   30.00000   -6.49383   -0.51981
 210.00000   45.00000   -6.49383   -1.00944
 210.00000   60.00000   -6.49383   -1.49907
 210.00000   75.00000   -6.36256   -2.11997
 225.00000  -75.00000   -7.63980    3.43267
 225.00000  -60.00000   -7.63980    2.81177
 225.00000  -45.00000   -7.50853    2.32214
 225.00000  -30.00000   -7.24600    1.56997
 225.00000  -15.00000   -7.37727    1.08034
 225.00000    0.00000   -7.37727    0.59071
 225.00000   15.00000   -7.24600    0.10108
 225.00000   30.00000   -7.11473   -0.51981
 225.00000   45.00000   -7.11473   -0.87818
 225.00000   60.00000   -7.11473   -1.63034
 225.00000   75.00000   -6.85219   -2.11997
 240.00000  -75.00000   -8.26070    3.43267
 240.00000  -60.00000   -8.12943    2.94304
 240.00000  -45.00000   -8.26070    2.45341
 240.00000  -30.00000   -8.26070    1.70124
 240.00000  -15.00000   -7.60436    1.08034
 240.00000    0.00000   -8.12943    0.72198
 240.00000   15.00000   -7.73563    0.10108
 240.00000   30.00000   -7.60436   -0.51981
 240.00000   45.00000   -7.73563   -1.14071
 240.00000   60.00000   -7.73563   -1.63034
 240.00000   75.00000   -7.60436   -2.25124
 255.00000  -75.00000   -8.88160    3.56393
 255.00000  -60.00000   -8.75033    2.94304
 255.00000  -45.00000   -8.75033    2.19087
 255.00000  -30.00000   -8.61906    1.70124
 255.00000  -15.00000   -8.75033    1.34288
 255.00000    0.00000   -8.48779    0.59071
 255.00000   15.00000   -8.35653    0.10108
 255.00000   30.00000   -8.48779   -0.51981
 255.00000   45.00000   -8.35653   -1.14071
 255.00000   60.00000   -8.35653   -1.63034
 255.00000   75.00000   -8.22526   -2.11997
 270.00000  -75.00000   -9.37123    3.30140
 270.00000  -60.00000   -9.37123    2.94304
 270.00000  -45.00000   -9.23996    2.32214
 270.00000  -30.00000   -9.23996    1.56997
 270.00000  -15.00000   -9.23996    1.34288
 270.00000    0.00000   -9.37123    0.59071
 270.00000   15.00000   -8.97742   -0.03019
 270.00000   30.00000   -9.23996   -0.51981
 270.00000   45.00000   -8.97742   -1.00944
 270.00000   60.00000   -9.10869   -1.63034
 270.00000   75.00000   -8.84616   -2.11997
 285.00000  -75.00000   -9.99213    3.56393
 285.00000  -60.00000   -9.99213    2.94304
 285.00000  -45.00000   -9.99213    2.58467
 285.00000  -30.00000   -9.99213    1.83251
 285.00000  -15.00000   -9.72959    1.08034
 285.00000    0.00000   -9.72959    0.59071
 285.00000   15.00000   -9.99213   -0.03019
 285.00000   30.00000   -9.72959   -0.38855
 285.00000   45.00000   -9.46705   -1.00944
 285.00000   60.00000   -9.59832   -1.63034
 285.00000   75.00000   -9.46705   -1.98870
 300.00000  -75.00000  -10.48176    3.56393
 300.00000  -60.00000  -10.35049    2.68050
 300.00000  -45.00000  -10.61302    2.45341
 300.00000  -30.00000  -10.61302    1.70124
 300.00000  -15.00000  -10.61302    1.21161
 300.00000    0.00000  -10.21922    0.59071
 300.00000   15.00000  -10.35049    0.10108
 300.00000   30.00000  -10.21922   -0.51981
 300.00000   45.00000   -9.95668   -1.27198
 300.00000   60.00000  -10.35049   -1.63034
 300.00000   75.00000  -10.35049   -2.25124
 315.00000  -75.00000  -11.23392    3.56393
 315.00000  -60.00000  -10.84012    2.81177
 315.00000  -45.00000  -10.97139    2.32214
 315.00000  -30.00000  -10.97139    1.70124
 315.00000  -15.00000  -10.97139    1.08034
 315.00000    0.00000  -10.84012    0.59071
 315.00000   15.00000  -10.97139   -0.03019
 315.00000   30.00000  -10.70885   -0.51981
 315.00000   45.00000  -10.70885   -1.00944
 315.00000   60.00000  -10.97139   -1.63034
 315.00000   75.00000  -10.84012   -2.25124
 330.00000  -75.00000  -11.85482    3.56393
 330.00000  -60.00000  -11.72355    2.94304
 330.00000  -45.00000  -11.85482    2.58467
 330.00000  -30.00000  -11.72355    1.83251
 330.00000  -15.00000  -11.59228    1.21161
 330.00000    0.00000  -11.46102    0.59071
 330.00000   15.00000  -11.32975   -0.16145
 330.00000   30.00000  -11.46102   -0.51981
 330.00000   45.00000  -11.59228   -1.14071
 330.00000   60.00000  -11.59228   -1.63034
 330.00000   75.00000  -11.32975   -1.98870
 345.00000  -75.00000  -12.47572    3.56393
 345.00000  -60.00000  -12.47572    3.07430
 345.00000  -45.00000  -12.34445    2.45341
 345.00000  -30.00000  -12.21318    1.83251
 345.00000  -15.00000  -12.21318    1.08034
 345.00000    0.00000  -11.81938    0.45944
 345.00000   15.00000  -12.08191   -0.03019
 345.00000   30.00000  -11.95065   -0.51981
 345.00000   45.00000  -11.55684   -1.27198
 345.00000   60.00000  -11.81938   -1.76161
 345.00000   75.00000  -11.55684   -2.25124
 360.00000  -75.00000  -13.09662    3.56393
 360.00000  -60.00000  -13.09662    3.07430
 360.00000  -45.00000  -12.96535    2.45341
 360.00000  -30.00000  -12.96535    1.83251
 360.00000  -15.00000  -12.83408    0.94907
 360.00000    0.00000  -12.83408    0.59071
 360.00000   15.00000  -12.57154   -0.03019
 360.00000   30.00000  -12.44028   -0.78235
 360.00000   45.00000  -12.44028   -1.27198
 360.00000   60.00000  -12.44028   -1.76161
 360.00000   75.00000  -12.30901   -2.38251
 375.00000  -75.00000  -13.71751    3.56393
 375.00000  -60.00000  -13.71751    2.94304
 375.00000  -45.00000  -13.19244    2.19087
 375.00000  -30.00000  -13.06117    1.56997
 375.00000  -15.00000  -13.45498    1.21161
 375.00000    0.00000  -13.45498    0.59071
 375.00000   15.00000  -13.32371   -0.03019
 375.00000   30.00000  -13.19244   -0.51981
 375.00000   45.00000  -13.06117   -1.27198
 375.00000   60.00000  -13.06117   -1.76161
 375.00000   75.00000  -12.92991   -2.38251
 390.00000  -75.00000  -14.33841    3.69520
 390.00000  -60.00000  -14.33841    3.07430
 390.00000  -45.00000  -13.94461    2.45341
 390.00000  -30.00000  -14.20714    1.70124
 390.00000  -15.00000  -13.94461    1.08034
 390.00000    0.00000  -14.07588    0.45944
 390.00000   15.00000  -13.94461   -0.03019
 390.00000   30.00000  -13.68207   -0.91362
 390.00000   45.00000  -13.55080   -1.40325
 390.00000   60.00000  -13.55080   -1.76161
 390.00000   75.00000  -13.55080   -2.38251
 405.00000  -75.00000  -14.95931    3.69520
 405.00000  -60.00000  -14.82804    2.68050
 405.00000  -45.00000  -14.82804    2.45341
 405.00000  -30.00000  -14.82804    1.70124
 405.00000  -15.00000  -14.30297    0.94907
 405.00000    0.00000  -14.69677    0.45944
 405.00000   15.00000  -14.43424   -0.03019
 405.00000   30.00000  -14.43424   -0.65108
 405.00000   45.00000  -14.43424   -1.27198
 405.00000   60.00000  -14.17170   -1.76161
 405.00000   75.00000  -14.17170   -2.38251
 420.00000  -75.00000  -15.58021    3.56393
 420.00000  -60.00000  -15.44894    3.07430
 420.00000  -45.00000  -15.44894    2.32214
 420.00000  -30.00000  -14.92387    1.43870
 420.00000  -15.00000  -15.31767    1.08034
 420.00000    0.00000  -14.92387    0.19691
 420.00000   15.00000  -15.05513   -0.16145
 420.00000   30.00000  -15.05513   -0.65108
 420.00000   45.00000  -15.05513   -1.27198
 420.00000   60.00000  -14.92387   -1.76161
 420.00000   75.00000  -14.79260   -2.38251
 435.00000  -75.00000  -16.20110    3.56393
 435.00000  -60.00000  -16.06984    2.94304
 435.00000  -45.00000  -16.06984    2.32214
 435.00000  -30.00000  -16.06984    1.70124
 435.00000  -15.00000  -15.93857    1.08034
 435.00000    0.00000  -15.93857    0.45944
 435.00000   15.00000  -15.80730   -0.16145
 435.00000   30.00000  -15.41350   -0.91362
 435.00000   45.00000  -15.67603   -1.27198
 435.00000   60.00000  -15.54476   -1.89288
 435.00000   75.00000  -15.41350   -2.51378
 450.00000  -75.00000  -16.95327    3.56393
 450.00000  -60.00000  -16.82200    2.81177
 450.00000  -45.00000  -16.69073    2.19087
 450.00000  -30.00000  -16.69073    1.56997
 450.00000  -15.00000  -16.55947    1.08034
 450.00000    0.00000  -16.42820    0.32818
 450.00000   15.00000  -16.42820   -0.16145
 450.00000   30.00000  -16.29693   -0.78235
 450.00000   45.00000  -16.29693   -1.27198
 450.00000   60.00000  -16.16566   -1.89288
 450.00000   75.00000  -16.16566   -2.51378
 465.00000  -75.00000  -17.57417    3.56393
 465.00000  -60.00000  -17.44290    2.94304
 465.00000  -45.00000  -17.31163    2.05960
 465.00000  -30.00000  -17.31163    1.56997
 465.00000  -15.00000  -17.18036    1.08034
 465.00000    0.00000  -17.18036    0.45944
 465.00000   15.00000  -17.04910   -0.16145
 465.00000   30.00000  -17.04910   -0.78235
 465.00000   45.00000  -16.91783   -1.40325
 465.00000   60.00000  -16.78656   -2.02415
 465.00000   75.00000  -16.78656   -2.38251
 480.00000  -75.00000  -18.19507    3.56393
 480.00000  -60.00000  -18.19507    3.07430
 480.00000  -45.00000  -18.06380    2.05960
 480.00000  -30.00000  -18.06380    1.56997
 480.00000  -15.00000  -17.93253    0.94907
 480.00000    0.00000  -17.80126    0.32818
 480.00000   15.00000  -17.80126   -0.16145
 480.00000   30.00000  -17.66999   -0.78235
 480.00000   45.00000  -17.53873   -1.40325
 480.00000   60.00000  -17.53873   -1.89288
 480.00000   75.00000  -17.40746   -2.51378
