-12.308;-63.008;0.0
-12.606;-62.71;0.0
-9.736;-63.223;0.0
-9.532;-63.427;0.0
-9.357;-63.603;0.0
-9.153;-63.807;0.0
-8.681;-63.807;0.0
-9.398;-63.09;0.0
-8.927;-63.09;0.0
-8.21;-63.807;0.0
-7.739;-63.807;0.0
-8.598;-62.947;0.0
-8.363;-62.71;0.0
-7.267;-63.807;0.0
-6.796;-63.807;0.0
-7.892;-62.71;0.0
-7.421;-62.71;0.0
-7.122;-63.009;0.0
-7.041;-63.09;0.0
-6.743;-63.388;0.0
-5.945;-64.186;0.0
-5.186;-64.945;0.0
-4.888;-64.772;0.0
-5.604;-64.055;0.0
-5.382;-63.807;0.0
-4.623;-64.565;0.0
-4.508;-64.209;0.0
-4.91;-63.807;0.0
-5.225;-63.02;0.0
-5.156;-63.09;0.0
-4.888;-62.886;0.0
-5.225;-62.549;0.0
-5.443;-62.331;0.0
-5.604;-62.17;0.0
-5.351;-61.951;0.0
-4.888;-62.415;0.0
-6.018;-60.813;0.0
-6.743;-60.088;0.0
-6.643;-59.717;0.0
-5.604;-60.755;0.0
-5.412;-60.476;0.0
-6.363;-59.525;0.0
-6.363;-59.054;0.0
-5.225;-60.192;0.0
-4.888;-60.058;0.0
-5.987;-58.958;0.0
-5.896;-58.579;0.0
-4.757;-59.717;0.0
-4.508;-59.495;0.0
-5.604;-58.398;0.0
-5.604;-57.927;0.0
-4.508;-59.023;0.0
-4.129;-58.931;0.0
-5.225;-57.835;0.0
-5.225;-57.364;0.0
-4.129;-58.46;0.0
-4.129;-57.988;0.0
-5.014;-57.103;0.0
-4.888;-56.758;0.0
-3.784;-57.862;0.0
-3.749;-57.425;0.0
-4.83;-56.344;0.0
-4.888;-56.287;0.0
-5.604;-55.57;0.0
-5.681;-55.965;0.0
-5.225;-56.421;0.0
-5.394;-56.724;0.0
-6.153;-55.965;0.0
-6.363;-56.225;0.0
-6.244;-56.344;0.0
-5.984;-56.605;0.0
-5.865;-56.724;0.0
-4.508;-56.195;0.0
-3.749;-56.954;0.0
-3.749;-56.482;0.0
-5.363;-54.868;0.0
-5.604;-55.098;0.0
-4.738;-55.965;0.0
-3.37;-55.919;0.0
-5.225;-54.064;0.0
-5.087;-53.73;0.0
-3.37;-55.447;0.0
-3.37;-54.976;0.0
-4.888;-53.458;0.0
-4.861;-53.013;0.0
-3.37;-54.505;0.0
-3.37;-54.033;0.0
-4.508;-52.895;0.0
-4.508;-52.423;0.0
-3.202;-53.73;0.0
-2.99;-53.47;0.0
-4.888;-51.573;0.0
-5.057;-51.875;0.0
-4.677;-52.254;0.0
-5.149;-52.254;0.0
-5.225;-52.178;0.0
-4.888;-51.101;0.0
-2.99;-52.998;0.0
-2.99;-52.527;0.0
-5.225;-50.292;0.0
-5.225;-49.821;0.0
-2.99;-52.056;0.0
-2.99;-51.584;0.0
-5.225;-49.35;0.0
-4.888;-49.216;0.0
-2.987;-51.116;0.0
-2.611;-51.021;0.0
-4.888;-48.744;0.0
-4.888;-48.273;0.0
-2.611;-50.549;0.0
-2.611;-50.078;0.0
-4.888;-47.801;0.0
-4.888;-47.33;0.0
-2.577;-49.64;0.0
-2.274;-49.473;0.0
-4.888;-46.859;0.0
-4.628;-46.647;0.0
-2.274;-49.001;0.0
-2.274;-48.53;0.0
-4.508;-46.295;0.0
-4.536;-46.268;0.0
-4.888;-45.916;0.0
-5.225;-45.107;0.0
-2.274;-48.058;0.0
-2.274;-47.587;0.0
-5.069;-44.792;0.0
-4.888;-44.501;0.0
-2.274;-47.115;0.0
-2.271;-46.647;0.0
-4.885;-44.033;0.0
-4.508;-43.938;0.0
-1.894;-46.552;0.0
-1.894;-46.081;0.0
-4.508;-43.467;0.0
-4.508;-42.995;0.0
-1.894;-45.609;0.0
-1.894;-45.138;0.0
-6.743;-40.289;0.0
-6.801;-40.702;0.0
-4.567;-42.937;0.0
-5.038;-42.937;0.0
-5.225;-42.75;0.0
-5.418;-42.557;0.0
-7.122;-40.853;0.0
-7.122;-41.324;0.0
-7.027;-41.419;0.0
-6.743;-41.704;0.0
-6.648;-41.798;0.0
-6.363;-42.083;0.0
-6.268;-42.178;0.0
-5.984;-42.462;0.0
-5.889;-42.557;0.0
-7.089;-39.943;0.0
-7.122;-39.91;0.0
-7.122;-39.439;0.0
-1.769;-44.792;0.0
-1.515;-44.575;0.0
-7.122;-38.967;0.0
-7.122;-38.496;0.0
-1.515;-44.103;0.0
-1.493;-43.654;0.0
-6.743;-38.404;0.0
-6.743;-37.932;0.0
-1.135;-43.54;0.0
-1.135;-43.068;0.0
-6.743;-37.461;0.0
-6.403;-37.329;0.0
-1.135;-42.597;0.0
-1.083;-42.178;0.0
-6.363;-36.898;0.0
-6.69;-36.571;0.0
-6.743;-36.518;0.0
-6.743;-36.047;0.0
-0.756;-42.034;0.0
-0.756;-41.562;0.0
-6.743;-35.575;0.0
-6.743;-35.104;0.0
-0.756;-41.091;0.0
-0.673;-40.702;0.0
-6.743;-34.633;0.0
-6.568;-34.336;0.0
-0.376;-40.527;0.0
-0.11;-40.323;0.0
-6.363;-34.069;0.0
-6.363;-33.598;0.0
2.238;-42.199;0.0
2.688;-42.178;0.0
-5.154;-34.336;0.0
-5.225;-34.265;0.0
-5.533;-33.957;0.0
-5.604;-33.885;0.0
-5.913;-33.577;0.0
-5.984;-33.506;0.0
-6.25;-33.24;0.0
-6.721;-33.24;0.0
-6.384;-33.577;0.0
-4.682;-34.336;0.0
-4.508;-34.51;0.0
-4.303;-34.715;0.0
3.334;-42.352;0.0
3.068;-42.557;0.0
2.954;-42.444;0.0
2.575;-43.007;0.0
2.504;-42.937;0.0
2.238;-42.67;0.0
-0.039;-40.393;0.0
-0.039;-40.865;0.0
2.954;-43.858;0.0
2.954;-43.387;0.0
2.884;-43.316;0.0
2.954;-44.33;0.0
0.34;-41.716;0.0
0.044;-41.419;0.0
-0.039;-41.336;0.0
0.34;-42.187;0.0
2.954;-44.801;0.0
2.853;-45.171;0.0
0.34;-42.658;0.0
0.34;-43.13;0.0
0.527;-43.316;0.0
0.72;-43.509;0.0
2.575;-45.364;0.0
2.575;-45.836;0.0
0.72;-43.981;0.0
1.099;-44.832;0.0
2.575;-46.307;0.0
2.443;-46.647;0.0
1.099;-45.303;0.0
1.099;-45.774;0.0
