# x 	 y 	 x_err 	 y_err
 105.00000   60.00000   -0.30979    1.38882
 105.00000   75.00000   -0.57233    1.29300
 120.00000  -75.00000   -1.19323    0.41350
 120.00000  -60.00000   -0.79942    0.97402
 120.00000  -45.00000   -1.32450    0.87819
 120.00000  -30.00000   -0.79942    1.17617
 120.00000  -15.00000   -0.66816    0.81781
 120.00000    0.00000   -1.06196    0.59071
 120.00000   15.00000   -0.79942    0.75742
 120.00000   30.00000   -0.79942    0.79287
 120.00000   45.00000   -0.53689    0.95958
 120.00000   60.00000   -0.40562    1.25755
 120.00000   75.00000   -0.40562    1.29300
 135.00000  -75.00000   -1.28905    0.15096
 135.00000  -60.00000   -0.76398    0.97402
 135.00000  -45.00000   -0.89525    0.87819
 135.00000  -30.00000   -0.89525    0.91363
 135.00000  -15.00000   -0.76398    0.81781
 135.00000    0.00000   -0.63271    0.98452
 135.00000   15.00000   -0.76398    1.15123
 135.00000   30.00000   -0.63271    0.92413
 135.00000   45.00000   -0.63271    1.22211
 135.00000   60.00000   -0.89525    0.73248
 135.00000   75.00000   -0.50145    1.16173
 150.00000  -75.00000   -0.99108    0.67604
 150.00000  -60.00000   -0.85981    0.71148
 150.00000  -45.00000   -0.72854    0.87819
 150.00000  -30.00000   -0.59727    0.91363
 150.00000  -15.00000   -0.85981    0.68654
 150.00000    0.00000   -0.72854    0.72198
 150.00000   15.00000   -0.72854    0.75742
 150.00000   30.00000   -0.85981    0.92413
 150.00000   45.00000   -0.59727    0.95958
 150.00000   60.00000   -0.46600    0.99502
 150.00000   75.00000   -0.59727    1.16173
 165.00000  -75.00000   -0.95563    0.28223
 165.00000  -60.00000   -1.08690    0.18641
 165.00000  -45.00000   -0.95563    0.61565
 165.00000  -30.00000   -0.82437    0.51983
 165.00000  -15.00000   -0.69310    0.68654
 165.00000    0.00000   -0.69310    0.72198
 165.00000   15.00000   -0.56183    0.75742
 165.00000   30.00000   -0.69310    0.92413
 165.00000   45.00000   -0.56183    0.82831
 165.00000   60.00000   -0.56183    0.99502
 165.00000   75.00000   -0.43056    1.03046
 180.00000  -75.00000   -0.39512    0.15096
 180.00000  -60.00000   -0.52639   -0.07613
 180.00000  -45.00000   -0.92019    0.22185
 180.00000  -30.00000   -0.78892    0.12602
 180.00000  -15.00000   -0.78892    0.03020
 180.00000    0.00000   -0.65766    0.06564
 180.00000   15.00000   -0.65766    0.23235
 180.00000   30.00000   -0.52639    0.13653
 180.00000   45.00000   -0.39512    0.43450
 180.00000   60.00000   -0.39512    0.46995
 180.00000   75.00000   -0.00132    0.63666
 195.00000  -75.00000   -0.49094    0.15096
 195.00000  -60.00000   -0.62221    0.31768
 195.00000  -45.00000   -0.88475   -0.17195
 195.00000  -30.00000   -0.62221   -0.00524
 195.00000  -15.00000   -0.49094    0.42400
 195.00000    0.00000   -0.35968    0.45944
 195.00000   15.00000   -0.49094    0.23235
 195.00000   30.00000   -0.62221    0.26779
 195.00000   45.00000   -0.49094    0.30324
 195.00000   60.00000   -0.22841    0.46995
 195.00000   75.00000    0.03413    0.63666
 210.00000  -75.00000   -0.45550    0.15096
 210.00000  -60.00000   -0.58677    0.18641
 210.00000  -45.00000   -0.71804   -0.04069
 210.00000  -30.00000   -0.45550    0.38856
 210.00000  -15.00000   -0.71804    0.16147
 210.00000    0.00000   -0.71804    0.06564
 210.00000   15.00000   -0.58677    0.10108
 210.00000   30.00000   -0.58677    0.26779
 210.00000   45.00000   -0.45550    0.30324
 210.00000   60.00000   -0.45550    0.33868
 210.00000   75.00000   -0.06170    0.63666
 225.00000  -75.00000   -0.42006    0.15096
 225.00000  -60.00000   -0.55133    0.31768
 225.00000  -45.00000   -0.81386   -0.04069
 225.00000  -30.00000   -0.42006    0.38856
 225.00000  -15.00000   -0.55133    0.29273
 225.00000    0.00000   -0.42006    0.19691
 225.00000   15.00000   -0.42006    0.36362
 225.00000   30.00000   -0.28879    0.53033
 225.00000   45.00000   -1.07640    0.30324
 225.00000   60.00000   -0.68260    0.73248
 225.00000   75.00000   -0.55133    0.76792
 240.00000  -75.00000   -0.90969   -0.24284
 240.00000  -60.00000   -0.90969    0.18641
 240.00000  -45.00000   -0.77842    0.22185
 240.00000  -30.00000   -0.38462    0.51983
 240.00000  -15.00000   -0.51589    0.16147
 240.00000    0.00000   -0.77842    0.19691
 240.00000   15.00000   -0.38462    0.36362
 240.00000   30.00000   -0.64715    0.26779
 240.00000   45.00000   -0.25335    0.30324
 240.00000   60.00000   -0.25335    0.73248
 240.00000   75.00000   -0.51589    0.50539
 255.00000  -75.00000   -0.61171    0.28223
 255.00000  -60.00000   -0.61171    0.44894
 255.00000  -45.00000   -0.87425    0.09058
 255.00000  -30.00000   -0.61171    0.25729
 255.00000  -15.00000   -0.74298    0.16147
 255.00000    0.00000   -0.61171    0.32818
 255.00000   15.00000   -0.34918    0.23235
 255.00000   30.00000   -0.61171    0.26779
 255.00000   45.00000   -0.61171    0.43450
 255.00000   60.00000   -0.21791    0.33868
 255.00000   75.00000   -0.08664    0.76792
 270.00000  -75.00000   -0.18246    0.28223
 270.00000  -60.00000   -0.57627    0.18641
 270.00000  -45.00000   -0.83881    0.09058
 270.00000  -30.00000   -0.83881    0.25729
 270.00000  -15.00000   -0.44500    0.29273
 270.00000    0.00000   -0.44500    0.19691
 270.00000   15.00000   -0.44500    0.49489
 270.00000   30.00000   -0.44500    0.39906
 270.00000   45.00000   -0.18246    0.43450
 270.00000   60.00000   -0.31373    0.33868
 270.00000   75.00000   -0.44500    0.76792
 285.00000  -75.00000   -0.67209    0.28223
 285.00000  -60.00000   -0.40956    0.31768
 285.00000  -45.00000   -0.67209    0.22185
 285.00000  -30.00000   -0.40956    0.51983
 285.00000  -15.00000   -0.80336    0.16147
 285.00000    0.00000   -0.54083    0.32818
 285.00000   15.00000   -0.80336    0.36362
 285.00000   30.00000    0.24678    0.53033
 285.00000   45.00000   -0.40956    0.30324
 285.00000   60.00000   -0.67209    0.73248
 285.00000   75.00000   -0.40956    0.76792
 300.00000  -75.00000   -0.76792    0.15096
 300.00000  -60.00000   -0.50538    0.18641
 300.00000  -45.00000   -0.76792    0.22185
 300.00000  -30.00000   -0.50538    0.51983
 300.00000  -15.00000   -0.76792    0.16147
 300.00000    0.00000   -0.76792    0.19691
 300.00000   15.00000   -0.50538    0.49489
 300.00000   30.00000   -0.37412    0.26779
 300.00000   45.00000   -0.24285    0.43450
 300.00000   60.00000   -0.24285    0.73248
 300.00000   75.00000   -0.37412    0.50539
 315.00000  -75.00000   -0.33867    0.28223
 315.00000  -60.00000   -0.46994    0.31768
 315.00000  -45.00000   -0.86375    0.09058
 315.00000  -30.00000   -0.73248    0.25729
 315.00000  -15.00000   -0.60121    0.42400
 315.00000    0.00000   -0.60121    0.45944
 315.00000   15.00000   -0.33867    0.23235
 315.00000   30.00000   -0.46994    0.39906
 315.00000   45.00000   -0.33867    0.43450
 315.00000   60.00000   -0.20741    0.46995
 315.00000   75.00000   -0.20741    0.50539
 330.00000  -75.00000   -0.56577    0.54477
 330.00000  -60.00000   -0.43450    0.31768
 330.00000  -45.00000   -0.43450    0.35312
 330.00000  -30.00000   -0.43450    0.25729
 330.00000  -15.00000   -0.30323    0.29273
 330.00000    0.00000   -0.69704    0.19691
 330.00000   15.00000   -0.56577    0.36362
 330.00000   30.00000   -0.17196    0.39906
 330.00000   45.00000   -0.04070    0.43450
 330.00000   60.00000   -0.17196    0.73248
 330.00000   75.00000   -0.17196    0.76792
 345.00000  -75.00000   -0.53033    0.28223
 345.00000  -60.00000   -0.39906    0.18641
 345.00000  -45.00000   -0.39906    0.22185
 345.00000  -30.00000   -0.39906    0.25729
 345.00000  -15.00000   -0.26779    0.16147
 345.00000    0.00000   -0.13652    0.06564
 345.00000   15.00000   -0.13652    0.23235
 345.00000   30.00000   -0.13652    0.26779
 345.00000   45.00000    0.25728    0.17197
 345.00000   60.00000    0.38855    0.07614
 345.00000   75.00000   -0.00525    0.37412
 360.00000  -75.00000   -0.75742    0.28223
 360.00000  -60.00000   -0.62615    0.18641
 360.00000  -45.00000   -0.62615   -0.04069
 360.00000  -30.00000   -0.49488   -0.13651
 360.00000  -15.00000   -0.49488    0.03020
 360.00000    0.00000   -0.49488   -0.06563
 360.00000   15.00000   -0.23235   -0.03019
 360.00000   30.00000    0.03019    0.26779
 360.00000   45.00000   -0.10108    0.30324
 360.00000   60.00000    0.16146    0.33868
 360.00000   75.00000    0.29273    0.50539
 375.00000  -75.00000   -0.59071    0.28223
 375.00000  -60.00000   -0.59071    0.05514
 375.00000  -45.00000   -0.32817    0.09058
 375.00000  -30.00000   -0.32817    0.25729
 375.00000  -15.00000   -0.19690    0.03020
 375.00000    0.00000   -0.45944   -0.06563
 375.00000   15.00000   -0.06564    0.10108
 375.00000   30.00000   -0.06564    0.13653
 375.00000   45.00000   -0.45944    0.17197
 375.00000   60.00000   -0.19690    0.20741
 375.00000   75.00000    0.19690    0.37412
 390.00000  -75.00000   -0.29273    0.01970
 390.00000  -60.00000   -0.68653   -0.07613
 390.00000  -45.00000   -0.68653   -0.04069
 390.00000  -30.00000   -0.68653    0.12602
 390.00000  -15.00000   -0.29273    0.29273
 390.00000    0.00000   -0.55527   -0.06563
 390.00000   15.00000   -0.42400   -0.03019
 390.00000   30.00000   -0.68653    0.13653
 390.00000   45.00000   -0.16146    0.17197
 390.00000   60.00000   -0.03019    0.20741
 390.00000   75.00000    0.23234    0.37412
 405.00000  -75.00000   -0.65109    0.28223
 405.00000  -60.00000   -0.38856    0.18641
 405.00000  -45.00000   -0.38856    0.22185
 405.00000  -30.00000   -0.38856    0.12602
 405.00000  -15.00000   -0.25729    0.16147
 405.00000    0.00000   -0.51982    0.06564
 405.00000   15.00000    0.00525    0.23235
 405.00000   30.00000   -0.25729    0.13653
 405.00000   45.00000   -0.25729    0.17197
 405.00000   60.00000   -0.12602    0.20741
 405.00000   75.00000    0.00525    0.24285
 420.00000  -75.00000   -0.61565    0.15096
 420.00000  -60.00000   -0.48438    0.18641
 420.00000  -45.00000   -0.35311    0.09058
 420.00000  -30.00000   -0.48438    0.12602
 420.00000  -15.00000   -0.22185    0.03020
 420.00000    0.00000   -0.48438   -0.19690
 420.00000   15.00000   -0.22185    0.10108
 420.00000   30.00000   -0.22185    0.13653
 420.00000   45.00000   -0.61565   -0.09057
 420.00000   60.00000   -0.22185    0.20741
 420.00000   75.00000   -0.09058    0.24285
 435.00000  -75.00000   -0.58021    0.28223
 435.00000  -60.00000   -0.58021   -0.07613
 435.00000  -45.00000   -0.31767    0.09058
 435.00000  -30.00000   -0.44894    0.12602
 435.00000  -15.00000   -0.31767    0.16147
 435.00000    0.00000   -0.18640    0.06564
 435.00000   15.00000   -0.18640    0.23235
 435.00000   30.00000   -0.31767    0.26779
 435.00000   45.00000   -0.05513    0.17197
 435.00000   60.00000   -0.18640    0.20741
 435.00000   75.00000   -0.05513    0.11158
 450.00000  -75.00000   -0.93857    0.15096
 450.00000  -60.00000   -0.67603   -0.07613
 450.00000  -45.00000   -0.67603   -0.17195
 450.00000  -30.00000   -0.54476   -0.00524
 450.00000  -15.00000   -0.41350    0.03020
 450.00000    0.00000   -0.41350    0.19691
 450.00000   15.00000   -0.15096    0.10108
 450.00000   30.00000   -0.15096    0.13653
 450.00000   45.00000   -0.41350    0.04070
 450.00000   60.00000   -0.15096    0.20741
 450.00000   75.00000    0.11158    0.11158
 465.00000  -75.00000   -0.77186    0.28223
 465.00000  -60.00000   -0.77186    0.05514
 465.00000  -45.00000   -0.50932   -0.04069
 465.00000  -30.00000   -0.64059   -0.00524
 465.00000  -15.00000   -0.64059    0.03020
 465.00000    0.00000   -0.37805   -0.06563
 465.00000   15.00000   -0.11552    0.10108
 465.00000   30.00000   -0.24679    0.00526
 465.00000   45.00000   -0.37805   -0.09057
 465.00000   60.00000   -0.24679    0.07614
 465.00000   75.00000   -0.24679    0.11158
 480.00000  -75.00000   -0.73642   -0.11157
 480.00000  -60.00000   -0.86768   -0.07613
 480.00000  -45.00000   -0.73642   -0.04069
 480.00000  -30.00000   -0.47388   -0.13651
 480.00000  -15.00000   -0.47388   -0.23234
 480.00000    0.00000   -0.60515   -0.19690
 480.00000   15.00000   -0.47388   -0.03019
 480.00000   30.00000   -0.34261    0.13653
 480.00000   45.00000   -0.47388    0.04070
 480.00000   60.00000   -0.34261    0.07614
 480.00000   75.00000   -0.08008    0.24285
