# x 	 y 	 x_err 	 y_err
  75.00000  -15.00000   -1.95590    1.47415
  75.00000    0.00000   -2.34970    0.72198
  75.00000   15.00000   -1.82463   -0.16145
  75.00000   30.00000   -2.34970   -1.43869
  75.00000   45.00000   -1.95590   -1.79705
  75.00000   60.00000   -2.08716   -3.07429
  75.00000   75.00000   -1.69336   -3.69519
  90.00000  -75.00000   -3.10187    5.00788
  90.00000  -60.00000   -2.97060    4.12445
  90.00000  -45.00000   -2.83933    3.24101
  90.00000  -30.00000   -2.83933    2.35758
  90.00000  -15.00000   -2.97060    1.60541
  90.00000    0.00000   -2.83933    0.72198
  90.00000   15.00000   -2.70806   -0.29272
  90.00000   30.00000   -2.70806   -1.17616
  90.00000   45.00000   -2.57679   -2.19086
  90.00000   60.00000   -2.57679   -3.20556
  90.00000   75.00000   -2.97060   -4.08899
 105.00000  -75.00000   -4.11657    5.13915
 105.00000  -60.00000   -3.98530    4.12445
 105.00000  -45.00000   -4.37910    3.63482
 105.00000  -30.00000   -3.72276    2.35758
 105.00000  -15.00000   -3.85403    1.60541
 105.00000    0.00000   -3.72276    0.32818
 105.00000   15.00000   -3.72276   -0.42399
 105.00000   30.00000   -3.59150   -1.30742
 105.00000   45.00000   -3.59150   -1.92832
 105.00000   60.00000   -3.72276   -2.68049
 105.00000   75.00000   -3.46023   -3.82646
 120.00000  -75.00000   -5.13127    4.87661
 120.00000  -60.00000   -5.26254    4.38698
 120.00000  -45.00000   -5.00000    3.24101
 120.00000  -30.00000   -4.86873    2.48885
 120.00000  -15.00000   -5.00000    1.34288
 120.00000    0.00000   -4.86873    0.59071
 120.00000   15.00000   -4.73747   -0.42399
 120.00000   30.00000   -5.13127   -1.43869
 120.00000   45.00000   -4.60620   -2.19086
 120.00000   60.00000   -4.47493   -3.20556
 120.00000   75.00000   -4.60620   -3.69519
 135.00000  -75.00000   -5.88344    5.27042
 135.00000  -60.00000   -5.88344    3.99318
 135.00000  -45.00000   -6.40851    3.50355
 135.00000  -30.00000   -6.27724    1.70124
 135.00000  -15.00000   -5.75217    1.34288
 135.00000    0.00000   -5.75217    0.59071
 135.00000   15.00000   -5.62090   -0.42399
 135.00000   30.00000   -5.62090   -1.30742
 135.00000   45.00000   -5.48963   -2.05959
 135.00000   60.00000   -5.62090   -2.68049
 135.00000   75.00000   -5.35836   -3.95773
 150.00000  -75.00000   -6.89814    5.00788
 150.00000  -60.00000   -6.89814    4.12445
 150.00000  -45.00000   -6.89814    3.24101
 150.00000  -30.00000   -6.76687    2.22631
 150.00000  -15.00000   -6.76687    1.34288
 150.00000    0.00000   -6.63560    0.45944
 150.00000   15.00000   -6.50433   -0.55526
 150.00000   30.00000   -6.11053   -0.91362
 150.00000   45.00000   -6.37307   -2.32213
 150.00000   60.00000   -6.24180   -3.20556
 150.00000   75.00000   -5.97926   -3.95773
 165.00000  -75.00000   -8.04411    5.27042
 165.00000  -60.00000   -7.78157    3.99318
 165.00000  -45.00000   -7.65030    3.10975
 165.00000  -30.00000   -7.78157    2.35758
 165.00000  -15.00000   -7.91284    1.34288
 165.00000    0.00000   -7.51904    0.59071
 165.00000   15.00000   -7.65030   -0.42399
 165.00000   30.00000   -7.38777   -1.17616
 165.00000   45.00000   -7.78157   -2.19086
 165.00000   60.00000   -7.25650   -3.20556
 165.00000   75.00000   -7.38777   -3.95773
 180.00000  -75.00000   -8.13993    5.13915
 180.00000  -60.00000   -7.74613    3.86191
 180.00000  -45.00000   -8.13993    3.37228
 180.00000  -30.00000   -7.87740    2.35758
 180.00000  -15.00000   -8.27120    1.60541
 180.00000    0.00000   -7.87740    0.45944
 180.00000   15.00000   -7.74613   -0.42399
 180.00000   30.00000   -8.53374   -1.43869
 180.00000   45.00000   -7.87740   -1.79705
 180.00000   60.00000   -8.13993   -2.94302
 180.00000   75.00000   -7.48359   -3.95773
 195.00000  -75.00000   -9.15464    5.13915
 195.00000  -60.00000   -9.02337    4.12445
 195.00000  -45.00000  -10.07351    3.24101
 195.00000  -30.00000   -9.15464    2.62012
 195.00000  -15.00000   -8.89210    1.47415
 195.00000    0.00000   -9.02337    0.59071
 195.00000   15.00000   -8.89210   -0.16145
 195.00000   30.00000   -9.15464   -1.17616
 195.00000   45.00000   -8.89210   -2.05959
 195.00000   60.00000   -8.76083   -2.68049
 195.00000   75.00000   -8.62956   -3.69519
 210.00000  -75.00000  -10.82568    4.87661
 210.00000  -60.00000  -10.03807    4.38698
 210.00000  -45.00000   -9.90680    3.37228
 210.00000  -30.00000  -10.30061    3.01392
 210.00000  -15.00000  -10.16934    1.73668
 210.00000    0.00000   -9.90680    0.85325
 210.00000   15.00000  -10.03807   -0.03019
 210.00000   30.00000   -9.77553   -1.17616
 210.00000   45.00000  -10.43187   -2.32213
 210.00000   60.00000   -9.90680   -2.68049
 210.00000   75.00000   -9.64427   -3.56392
 225.00000  -75.00000  -11.18404    5.40169
 225.00000  -60.00000  -11.05277    4.12445
 225.00000  -45.00000  -10.79024    3.37228
 225.00000  -30.00000  -11.18404    2.62012
 225.00000  -15.00000  -11.05277    1.60541
 225.00000    0.00000  -10.92150    0.59071
 225.00000   15.00000  -10.79024   -0.29272
 225.00000   30.00000  -10.79024   -1.17616
 225.00000   45.00000  -10.92150   -1.79705
 225.00000   60.00000  -10.65897   -2.68049
 225.00000   75.00000  -10.65897   -3.56392
 240.00000  -75.00000  -11.80494    5.40169
 240.00000  -60.00000  -11.93621    4.25572
 240.00000  -45.00000  -12.19874    4.02862
 240.00000  -30.00000  -12.33001    2.75138
 240.00000  -15.00000  -11.93621    1.60541
 240.00000    0.00000  -11.93621    0.85325
 240.00000   15.00000  -11.80494   -0.29272
 240.00000   30.00000  -11.80494   -0.91362
 240.00000   45.00000  -11.67367   -2.19086
 240.00000   60.00000  -11.54240   -2.54922
 240.00000   75.00000  -11.80494   -3.56392
 255.00000  -75.00000  -12.81964    5.53295
 255.00000  -60.00000  -12.81964    4.38698
 255.00000  -45.00000  -12.81964    3.37228
 255.00000  -30.00000  -13.21344    2.75138
 255.00000  -15.00000  -13.08218    1.60541
 255.00000    0.00000  -12.95091    0.85325
 255.00000   15.00000  -12.81964   -0.03019
 255.00000   30.00000  -12.68837   -1.04489
 255.00000   45.00000  -12.68837   -1.92832
 255.00000   60.00000  -13.08218   -3.07429
 255.00000   75.00000  -12.55710   -3.43265
 270.00000  -75.00000  -13.96561    5.92676
 270.00000  -60.00000  -13.83434    4.12445
 270.00000  -45.00000  -14.49068    3.63482
 270.00000  -30.00000  -13.57181    2.35758
 270.00000  -15.00000  -13.83434    1.34288
 270.00000    0.00000  -13.70307    0.45944
 270.00000   15.00000  -13.83434   -0.16145
 270.00000   30.00000  -13.70307   -1.04489
 270.00000   45.00000  -13.70307   -1.79705
 270.00000   60.00000  -14.22815   -3.20556
 270.00000   75.00000  -13.44054   -3.69519
 285.00000  -75.00000  -15.11158    5.66422
 285.00000  -60.00000  -14.84904    4.12445
 285.00000  -45.00000  -14.71778    3.37228
 285.00000  -30.00000  -15.11158    2.75138
 285.00000  -15.00000  -14.98031    1.60541
 285.00000    0.00000  -14.84904    0.85325
 285.00000   15.00000  -14.71778   -0.03019
 285.00000   30.00000  -14.45524   -0.78235
 285.00000   45.00000  -14.32397   -2.32213
 285.00000   60.00000  -14.98031   -2.68049
 285.00000   75.00000  -14.45524   -3.43265
 300.00000  -75.00000  -15.73248    5.13915
 300.00000  -60.00000  -15.86375    4.12445
 300.00000  -45.00000  -15.73248    3.24101
 300.00000  -30.00000  -16.12628    2.75138
 300.00000  -15.00000  -15.86375    1.60541
 300.00000    0.00000  -15.73248    0.72198
 300.00000   15.00000  -15.73248   -0.16145
 300.00000   30.00000  -15.86375   -0.65108
 300.00000   45.00000  -15.99501   -2.19086
 300.00000   60.00000  -15.33867   -2.68049
 300.00000   75.00000  -15.33867   -3.69519
 315.00000  -75.00000  -16.74718    5.40169
 315.00000  -60.00000  -16.74718    4.38698
 315.00000  -45.00000  -16.74718    3.37228
 315.00000  -30.00000  -16.74718    2.48885
 315.00000  -15.00000  -17.00972    1.73668
 315.00000    0.00000  -16.74718    0.85325
 315.00000   15.00000  -16.87845    0.10108
 315.00000   30.00000  -16.87845   -1.17616
 315.00000   45.00000  -16.35338   -1.92832
 315.00000   60.00000  -16.35338   -2.68049
 315.00000   75.00000  -16.22211   -3.56392
 330.00000  -75.00000  -17.49935    5.40169
 330.00000  -60.00000  -17.63061    4.12445
 330.00000  -45.00000  -17.89315    3.76609
 330.00000  -30.00000  -17.36808    2.62012
 330.00000  -15.00000  -17.63061    1.86795
 330.00000    0.00000  -17.63061    0.85325
 330.00000   15.00000  -17.36808   -0.29272
 330.00000   30.00000  -17.36808   -1.17616
 330.00000   45.00000  -17.36808   -1.92832
 330.00000   60.00000  -17.10554   -3.33683
 330.00000   75.00000  -16.84301   -3.43265
 345.00000  -75.00000  -18.77658    5.53295
 345.00000  -60.00000  -18.51405    4.51825
 345.00000  -45.00000  -18.51405    3.63482
 345.00000  -30.00000  -18.38278    2.62012
 345.00000  -15.00000  -18.77658    1.86795
 345.00000    0.00000  -18.25151    0.72198
 345.00000   15.00000  -18.25151   -0.29272
 345.00000   30.00000  -18.38278   -1.04489
 345.00000   45.00000  -18.12024   -2.19086
 345.00000   60.00000  -18.25151   -3.07429
 345.00000   75.00000  -18.12024   -3.82646
 360.00000  -75.00000  -19.66002    5.66422
 360.00000  -60.00000  -19.66002    4.51825
 360.00000  -45.00000  -19.39748    3.37228
 360.00000  -30.00000  -19.39748    2.48885
 360.00000  -15.00000  -19.52875    1.60541
 360.00000    0.00000  -19.26621    0.72198
 360.00000   15.00000  -19.26621   -0.29272
 360.00000   30.00000  -19.26621   -1.04489
 360.00000   45.00000  -19.26621   -1.92832
 360.00000   60.00000  -18.87241   -3.20556
 360.00000   75.00000  -19.39748   -3.95773
 375.00000  -75.00000  -20.54345    5.53295
 375.00000  -60.00000  -20.67472    4.51825
 375.00000  -45.00000  -20.41218    3.50355
 375.00000  -30.00000  -20.54345    2.48885
 375.00000  -15.00000  -20.41218    1.47415
 375.00000    0.00000  -20.28092    0.59071
 375.00000   15.00000  -20.28092   -0.42399
 375.00000   30.00000  -20.67472   -1.30742
 375.00000   45.00000  -20.14965   -2.45339
 375.00000   60.00000  -20.01838   -2.94302
 375.00000   75.00000  -19.75584   -3.82646
 390.00000  -75.00000  -21.55815    5.40169
 390.00000  -60.00000  -21.55815    4.25572
 390.00000  -45.00000  -21.68942    3.63482
 390.00000  -30.00000  -21.55815    2.48885
 390.00000  -15.00000  -21.42689    1.60541
 390.00000    0.00000  -21.82069    0.59071
 390.00000   15.00000  -21.16435   -0.42399
 390.00000   30.00000  -21.03308   -1.30742
 390.00000   45.00000  -21.42689   -1.92832
 390.00000   60.00000  -21.16435   -2.94302
 390.00000   75.00000  -20.77055   -3.69519
 405.00000  -75.00000  -22.83539    5.66422
 405.00000  -60.00000  -22.57286    4.38698
 405.00000  -45.00000  -22.70412    3.63482
 405.00000  -30.00000  -22.44159    2.48885
 405.00000  -15.00000  -22.70412    1.60541
 405.00000    0.00000  -22.57286    0.72198
 405.00000   15.00000  -22.17905   -0.29272
 405.00000   30.00000  -22.31032   -1.17616
 405.00000   45.00000  -22.44159   -1.92832
 405.00000   60.00000  -21.78525   -3.20556
 405.00000   75.00000  -22.31032   -4.08899
 420.00000  -75.00000  -23.58756    5.40169
 420.00000  -60.00000  -23.58756    4.38698
 420.00000  -45.00000  -23.58756    3.50355
 420.00000  -30.00000  -23.45629    2.62012
 420.00000  -15.00000  -23.32502    1.47415
 420.00000    0.00000  -23.32502    0.45944
 420.00000   15.00000  -23.19375   -0.42399
 420.00000   30.00000  -22.79995   -1.43869
 420.00000   45.00000  -23.32502   -2.19086
 420.00000   60.00000  -23.06249   -3.20556
 420.00000   75.00000  -23.19375   -4.08899
 435.00000  -75.00000  -24.73353    5.66422
 435.00000  -60.00000  -24.60226    4.64952
 435.00000  -45.00000  -24.47099    3.37228
 435.00000  -30.00000  -24.60226    2.62012
 435.00000  -15.00000  -24.33972    1.47415
 435.00000    0.00000  -24.20846    0.59071
 435.00000   15.00000  -24.33972   -0.29272
 435.00000   30.00000  -24.60226   -1.30742
 435.00000   45.00000  -23.68338   -2.32213
 435.00000   60.00000  -24.07719   -2.94302
 435.00000   75.00000  -23.94592   -3.95773
 450.00000  -75.00000  -25.74823    5.66422
 450.00000  -60.00000  -25.61696    4.38698
 450.00000  -45.00000  -25.61696    3.50355
 450.00000  -30.00000  -25.22316    2.35758
 450.00000  -15.00000  -25.22316    1.47415
 450.00000    0.00000  -25.22316    0.45944
 450.00000   15.00000  -25.22316   -0.42399
 450.00000   30.00000  -25.22316   -1.17616
 450.00000   45.00000  -25.09189   -2.19086
 450.00000   60.00000  -25.09189   -3.07429
 450.00000   75.00000  -24.96062   -3.95773
 465.00000  -75.00000  -26.63166    5.79549
 465.00000  -60.00000  -26.76293    4.51825
 465.00000  -45.00000  -26.36913    3.24101
 465.00000  -30.00000  -26.23786    2.35758
 465.00000  -15.00000  -27.02547    1.47415
 465.00000    0.00000  -26.10659    0.45944
 465.00000   15.00000  -26.10659   -0.55526
 465.00000   30.00000  -25.97532   -1.43869
 465.00000   45.00000  -25.97532   -2.32213
 465.00000   60.00000  -26.36913   -3.33683
 465.00000   75.00000  -25.71279   -4.22026
 480.00000  -75.00000  -27.25256    5.27042
 480.00000  -60.00000  -27.51510    4.25572
 480.00000  -45.00000  -27.64637    3.50355
 480.00000  -30.00000  -27.64637    2.62012
 480.00000  -15.00000  -27.77763    1.60541
 480.00000    0.00000  -27.38383    0.59071
 480.00000   15.00000  -27.25256   -0.55526
 480.00000   30.00000  -27.25256   -1.17616
 480.00000   45.00000  -26.85876   -2.32213
 480.00000   60.00000  -26.85876   -3.33683
 480.00000   75.00000  -26.99003   -3.95773
