# x 	 y 	 x_err 	 y_err
  10.00000  -20.00000   -0.08292    0.03317
  10.00000  -10.00000    0.04975   -0.04975
  10.00000    0.00000    0.04975   -0.13267
  10.00000   10.00000    0.04975   -0.08292
  10.00000   20.00000    0.18242   -0.16584
  10.00000   30.00000    0.18242   -0.11609
  10.00000   40.00000    0.31509   -0.06633
  10.00000   50.00000    0.31509   -0.14925
  10.00000   60.00000    0.31509   -0.09950
  10.00000   70.00000    0.31509   -0.04975
  10.00000   80.00000    0.44776    0.00000
  10.00000   90.00000    0.58043    0.04975
  10.00000  100.00000    0.58043    0.09950
  10.00000  110.00000    0.71310    0.28192
  10.00000  120.00000    0.71310    0.19900
  10.00000  130.00000    0.71310    0.24876
  10.00000  140.00000    0.71310    0.29851
  10.00000  150.00000    0.84577    0.48093
  10.00000  160.00000    0.97844    0.66335
  10.00000  170.00000    0.97844    0.71310
  20.00000  -30.00000   -0.16584   -0.14925
  20.00000  -20.00000   -0.16584   -0.09950
  20.00000  -10.00000   -0.03317   -0.18242
  20.00000    0.00000   -0.03317   -0.13267
  20.00000   10.00000    0.09950   -0.08292
  20.00000   20.00000    0.09950   -0.29851
  20.00000   30.00000    0.23217   -0.11609
  20.00000   40.00000    0.23217   -0.06633
  20.00000   50.00000    0.36484   -0.14925
  20.00000   60.00000    0.36484   -0.09950
  20.00000   70.00000    0.49751   -0.04975
  20.00000   80.00000    0.49751    0.00000
  20.00000   90.00000    0.49751    0.04975
  20.00000  100.00000    0.76285   -0.03317
  20.00000  110.00000    0.63018    0.14925
  20.00000  120.00000    0.63018    0.06633
  20.00000  130.00000    0.76285    0.11609
  20.00000  140.00000    0.76285    0.29851
  20.00000  150.00000    1.02819    0.48093
  20.00000  160.00000    1.02819    0.39801
  20.00000  170.00000    1.02819    0.58043
  30.00000  -30.00000   -0.11609   -0.14925
  30.00000  -20.00000   -0.11609   -0.09950
  30.00000  -10.00000    0.01658   -0.18242
  30.00000    0.00000    0.01658   -0.26534
  30.00000   10.00000    0.14925   -0.08292
  30.00000   20.00000    0.14925   -0.29851
  30.00000   30.00000    0.14925   -0.11609
  30.00000   40.00000    0.28192   -0.19900
  30.00000   50.00000    0.28192   -0.14925
  30.00000   60.00000    0.28192   -0.09950
  30.00000   70.00000    0.41459   -0.18242
  30.00000   80.00000    0.54726   -0.13267
  30.00000   90.00000    0.54726   -0.08292
  30.00000  100.00000    0.67993   -0.03317
  30.00000  110.00000    0.67993    0.01658
  30.00000  120.00000    0.81260    0.06633
  30.00000  130.00000    1.07794    0.11609
  30.00000  140.00000    0.81260    0.16584
  30.00000  150.00000    1.07794    0.21559
